	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00010015200	788	379	542	281
ENSGALG00010001123	95	83	51	28
ENSGALG00010020758	390	322	200	109
ENSGALG00010007965	2331	836	1595	445
ENSGALG00010009741	814	768	778	383
ENSGALG00010015837	3889	3947	2475	1805
ENSGALG00010018440	1298	759	1315	663
ENSGALG00010022999	7	6	7	2
ENSGALG00010000034	63960	46446	66775	41811
ENSGALG00010015716	6057	3092	4847	1813
ENSGALG00010029226	555	564	353	286
ENSGALG00010023993	594	227	625	326
ENSGALG00010021325	2547	1959	2639	1145
ENSGALG00010000054	2414	1653	2256	1380
ENSGALG00010004158	567	96	744	145
ENSGALG00010010252	985	598	806	449
ENSGALG00010029381	2	0	4	0
ENSGALG00010029379	588	375	584	356
ENSGALG00010022734	1112	808	1135	857
ENSGALG00010017651	653	403	643	317
ENSGALG00010025380	166	55	155	32
ENSGALG00010003249	676	591	525	282
ENSGALG00010023473	2065	1885	1687	877
ENSGALG00010027414	157	72	143	67
ENSGALG00010009334	117	105	140	96
ENSGALG00010001386	319	137	297	162
ENSGALG00010011365	151	107	118	71
ENSGALG00010011673	149	89	159	58
ENSGALG00010003948	80	32	54	35
ENSGALG00010009335	488	259	490	265
ENSGALG00010017974	250	216	114	33
ENSGALG00010022782	443	295	409	317
ENSGALG00010003821	1375	611	1533	786
ENSGALG00010001156	485	320	471	285
ENSGALG00010023178	692	607	800	504
ENSGALG00010016404	113	38	93	51
ENSGALG00010000406	511	400	642	362
ENSGALG00010001785	171	70	86	33
ENSGALG00010003202	2201	895	1897	857
ENSGALG00010027331	2	1	0	2
ENSGALG00010024918	2501	1985	1590	1229
ENSGALG00010018505	812	590	971	597
ENSGALG00010028076	282	203	205	103
ENSGALG00010012449	1647	544	1515	473
ENSGALG00010001774	41	6	30	15
ENSGALG00010002547	173	124	158	109
ENSGALG00010021534	192	224	161	73
ENSGALG00010024553	993	773	1038	607
ENSGALG00010023925	1274	642	694	408
ENSGALG00010012486	1389	690	1190	555
ENSGALG00010000078	1009	650	600	351
ENSGALG00010001388	291	149	363	197
ENSGALG00010002972	609	354	502	677
ENSGALG00010009103	2628	1196	2178	993
ENSGALG00010017918	146	125	116	59
ENSGALG00010012803	612	314	659	308
ENSGALG00010005562	3742	3064	2867	1552
ENSGALG00010021448	1786	1275	1340	972
ENSGALG00010011681	6	5	0	0
ENSGALG00010002712	1159	585	675	103
ENSGALG00010024345	1886	1214	1824	923
ENSGALG00010004338	863	561	1350	503
ENSGALG00010020379	1164	595	756	615
ENSGALG00010016544	2939	3496	2492	1495
ENSGALG00010010645	180	120	111	101
ENSGALG00010001969	505	317	333	369
ENSGALG00010017675	24	8	34	4
ENSGALG00010007021	2	5	3	3
ENSGALG00010021840	32	10	27	18
ENSGALG00010021000	2339	1435	3646	1616
ENSGALG00010003928	282	199	294	280
ENSGALG00010006330	2	0	2	2
ENSGALG00010008255	109	70	113	39
ENSGALG00010011747	363	246	375	200
ENSGALG00010002448	1715	847	1424	533
ENSGALG00010028859	437	328	495	293
ENSGALG00010009665	175	82	104	86
ENSGALG00010028502	3057	2044	2979	1537
ENSGALG00010000318	1402	1102	1182	938
ENSGALG00010017733	464	308	454	231
ENSGALG00010006301	73	63	58	43
ENSGALG00010024075	1210	848	970	483
ENSGALG00010005720	85	41	66	52
ENSGALG00010019023	14149	9550	15214	11738
ENSGALG00010001457	465	162	334	109
ENSGALG00010022578	914	435	835	457
ENSGALG00010012322	300	204	241	169
ENSGALG00010025505	6	4	6	4
ENSGALG00010000791	88	18	386	109
ENSGALG00010003837	0	0	2	2
ENSGALG00010003214	917	602	953	565
ENSGALG00010024872	8	4	14	15
ENSGALG00010000020	52095	42614	53966	34138
ENSGALG00010017618	8	5	1	8
ENSGALG00010001729	335	249	348	222
ENSGALG00010000123	148	107	185	97
ENSGALG00010002333	1916	1707	2016	1100
ENSGALG00010001406	3483	1798	3284	1776
ENSGALG00010010220	10	3	3	0
ENSGALG00010008120	3222	2416	2940	1611
ENSGALG00010001460	269	218	255	202
ENSGALG00010000215	2794	2290	2845	1837
ENSGALG00010017957	426	210	379	191
ENSGALG00010013532	293	139	265	130
ENSGALG00010024326	2531	2619	1871	1074
ENSGALG00010009469	11164	6752	11308	3942
ENSGALG00010009718	126	65	111	43
ENSGALG00010027733	6240	4969	6487	3322
ENSGALG00010022194	183	56	167	81
ENSGALG00010018668	150	213	159	55
ENSGALG00010024371	698	455	720	258
ENSGALG00010000174	1910	1288	1399	678
ENSGALG00010014793	3605	1227	3806	1950
ENSGALG00010007404	58	14	18	6
ENSGALG00010000127	383	174	375	187
ENSGALG00010015024	9	4	5	2
ENSGALG00010000154	1480	1181	1552	1259
ENSGALG00010010876	132	77	139	72
ENSGALG00010014963	12	2	5	3
ENSGALG00010003222	5	1	2	0
ENSGALG00010016767	1169	934	898	442
ENSGALG00010000238	3	0	5	1
ENSGALG00010011885	14	0	14	3
ENSGALG00010005353	1716	746	1713	565
ENSGALG00010025333	31	18	9	11
ENSGALG00010000753	1355	785	957	602
ENSGALG00010002985	299	142	239	136
ENSGALG00010029239	0	2	3	3
ENSGALG00010013686	1108	952	1393	980
ENSGALG00010000674	805	187	1467	712
ENSGALG00010004976	41	26	41	20
ENSGALG00010003374	20	8	3	10
ENSGALG00010020963	1742	1124	1748	921
ENSGALG00010009002	797	622	797	497
ENSGALG00010029317	320	152	369	161
ENSGALG00010000732	377	193	344	166
ENSGALG00010008019	1714	1452	1541	897
ENSGALG00010002382	2	1	11	18
ENSGALG00010006078	519	593	391	190
ENSGALG00010029804	207	388	151	75
ENSGALG00010011536	416	344	455	257
ENSGALG00010012773	183	126	159	113
ENSGALG00010012897	37	33	33	10
ENSGALG00010006033	119	53	112	49
ENSGALG00010014839	589	638	397	212
ENSGALG00010027789	1560	1042	945	429
ENSGALG00010019948	181	128	234	100
ENSGALG00010001527	32	10	14	4
ENSGALG00010003777	4287	1493	5279	1843
ENSGALG00010000576	14	3	3	3
ENSGALG00010022929	15	34	3	5
ENSGALG00010000458	1238	753	1191	592
ENSGALG00010008285	3609	1653	4235	1996
ENSGALG00010000011	25538	18869	25882	14611
ENSGALG00010001126	16	24	16	12
ENSGALG00010024305	5	2	0	0
ENSGALG00010000189	96	65	93	78
ENSGALG00010001657	963	515	865	510
ENSGALG00010016882	2207	1228	1998	1021
ENSGALG00010009740	4	5	3	2
ENSGALG00010005506	38	18	72	3
ENSGALG00010000585	20	9	27	9
ENSGALG00010029297	858	474	1097	787
ENSGALG00010025613	539	546	684	175
ENSGALG00010004890	2003	1296	1986	1261
ENSGALG00010016948	24	6	19	9
ENSGALG00010012875	468	302	434	240
ENSGALG00010018533	1377	709	1900	1144
ENSGALG00010003180	2639	2614	1978	880
ENSGALG00010001928	288	117	410	227
ENSGALG00010002384	33	8	20	14
ENSGALG00010001878	9	1	20	13
ENSGALG00010015043	916	784	747	245
ENSGALG00010002054	1676	1650	1554	809
ENSGALG00010027085	1608	1600	1584	671
ENSGALG00010002629	38	81	46	16
ENSGALG00010015698	31	2	9	3
ENSGALG00010029652	702	340	822	402
ENSGALG00010016366	734	406	565	353
ENSGALG00010000730	1326	967	1275	857
ENSGALG00010009666	9	3	18	3
ENSGALG00010022478	12240	6511	11435	5949
ENSGALG00010008203	0	0	59	31
ENSGALG00010023057	2430	1646	2104	1188
ENSGALG00010003988	894	711	830	399
ENSGALG00010001300	894	489	840	354
ENSGALG00010027973	3091	1909	2494	1472
ENSGALG00010007877	1808	641	1624	215
ENSGALG00010001547	758	383	652	355
ENSGALG00010002604	97	77	59	29
ENSGALG00010001972	446	318	433	233
ENSGALG00010013373	10	17	10	13
ENSGALG00010007852	665	328	550	266
ENSGALG00010022550	145	75	134	99
ENSGALG00010013753	285	67	369	310
ENSGALG00010000088	48	24	32	25
ENSGALG00010012156	5	0	0	2
ENSGALG00010007996	601	240	505	191
ENSGALG00010014884	3	4	5	4
ENSGALG00010005329	643	546	585	410
ENSGALG00010003819	1837	1517	1162	695
ENSGALG00010009683	41	22	31	2
ENSGALG00010015054	82	50	95	49
ENSGALG00010014019	1666	1959	1491	640
ENSGALG00010000133	1228	931	1157	598
ENSGALG00010006568	583	363	703	440
ENSGALG00010001333	0	2	2	7
ENSGALG00010003260	26148	12237	25872	13133
ENSGALG00010002994	56	19	111	40
ENSGALG00010005295	885	166	4115	1359
ENSGALG00010014153	566	418	539	389
ENSGALG00010001861	2317	1122	2055	735
ENSGALG00010014220	231	77	256	100
ENSGALG00010009118	4	3	0	0
ENSGALG00010000050	2929	2245	2635	1749
ENSGALG00010004381	15	10	18	6
ENSGALG00010014125	577	207	473	227
ENSGALG00010001837	1029	653	882	453
ENSGALG00010002404	2438	1059	1740	661
ENSGALG00010000044	96	58	70	24
ENSGALG00010010254	404	159	430	154
ENSGALG00010008341	976	558	1150	703
ENSGALG00010021378	116	46	82	13
ENSGALG00010012406	6	15	13	17
ENSGALG00010029756	705	553	666	487
ENSGALG00010006767	21	19	19	11
ENSGALG00010006207	148	82	139	78
ENSGALG00010001535	2828	2119	2525	1318
ENSGALG00010023147	142	77	258	80
ENSGALG00010003824	718	380	571	225
ENSGALG00010000768	31	19	17	10
ENSGALG00010004430	697	406	633	370
ENSGALG00010004389	215	132	213	145
ENSGALG00010002922	2039	923	1399	500
ENSGALG00010000092	1627	1050	1475	735
ENSGALG00010024460	747	480	745	592
ENSGALG00010001995	252	294	212	103
ENSGALG00010014805	12	10	6	3
ENSGALG00010029747	21	10	23	17
ENSGALG00010024191	156	38	96	94
ENSGALG00010017860	214	54	248	54
ENSGALG00010005656	558	255	363	189
ENSGALG00010002923	45	7	19	7
ENSGALG00010001548	1104	837	919	549
ENSGALG00010010381	182	122	185	198
ENSGALG00010019966	58	22	30	21
ENSGALG00010009106	80	33	54	25
ENSGALG00010004334	11	18	12	5
ENSGALG00010005758	2512	2212	2316	1184
ENSGALG00010001334	5	10	0	4
ENSGALG00010001147	381	235	287	182
ENSGALG00010011751	4153	2633	3486	1383
ENSGALG00010013282	1297	835	1291	706
ENSGALG00010008668	26	13	17	12
ENSGALG00010023356	371	327	324	152
ENSGALG00010000436	1620	1121	1069	461
ENSGALG00010000047	9619	7608	7439	3741
ENSGALG00010018064	37	13	33	12
ENSGALG00010023431	256	149	250	96
ENSGALG00010003756	151	101	136	0
ENSGALG00010001469	416	301	358	131
ENSGALG00010014049	6	1	2	1
ENSGALG00010025436	39	15	37	32
ENSGALG00010000561	1186	779	1420	1249
ENSGALG00010013921	158	85	124	47
ENSGALG00010014592	824	618	808	413
ENSGALG00010029757	871	501	573	391
ENSGALG00010020596	316	240	329	212
ENSGALG00010015320	5	5	6	0
ENSGALG00010005752	844	647	763	366
ENSGALG00010020414	10	3	6	0
ENSGALG00010004384	7	4	13	2
ENSGALG00010005035	18	4	6	5
ENSGALG00010000242	698	528	569	301
ENSGALG00010024437	14342	17721	7597	6268
ENSGALG00010009470	97	43	36	10
ENSGALG00010018492	7	2	8	2
ENSGALG00010002868	803	374	609	475
ENSGALG00010016691	76	43	54	34
ENSGALG00010024169	1526	966	935	549
ENSGALG00010003308	2448	1683	1755	1285
ENSGALG00010003063	3834	1400	3427	1494
ENSGALG00010000052	207	141	233	141
ENSGALG00010002653	2794	1148	2663	1093
ENSGALG00010003248	4493	3195	4524	2318
ENSGALG00010014976	7594	4579	6782	2674
ENSGALG00010016984	1179	1076	1228	568
ENSGALG00010004707	1254	1009	1087	950
ENSGALG00010018756	992	648	1134	746
ENSGALG00010000085	548	314	403	254
ENSGALG00010028598	11	31	19	11
ENSGALG00010005249	2	1	2	0
ENSGALG00010007092	1739	893	1297	552
ENSGALG00010009079	8	1	3	1
ENSGALG00010010850	1506	809	1771	1009
ENSGALG00010023664	479	353	427	242
ENSGALG00010027367	352	189	271	157
ENSGALG00010006355	2094	1213	1541	829
ENSGALG00010027607	500	322	403	235
ENSGALG00010001915	180	99	198	118
ENSGALG00010006740	84	26	97	32
ENSGALG00010000609	0	0	3	2
ENSGALG00010016836	1646	1100	1788	1647
ENSGALG00010000024	81910	61147	83151	53945
ENSGALG00010000053	316	162	277	162
ENSGALG00010029455	129	158	157	54
ENSGALG00010006113	868	587	934	567
ENSGALG00010005154	503	314	584	222
ENSGALG00010001465	89	106	66	14
ENSGALG00010006061	7133	5507	7378	3459
ENSGALG00010000348	4	0	4	0
ENSGALG00010029552	382	239	339	149
ENSGALG00010000303	1496	979	1516	979
ENSGALG00010000140	1718	970	1514	1094
ENSGALG00010013005	5835	3876	1428	1321
ENSGALG00010007640	22484	10038	30602	16120
ENSGALG00010014274	326	416	346	234
ENSGALG00010019592	134	109	108	75
ENSGALG00010001463	21	9	9	0
ENSGALG00010000341	2861	2080	2826	1718
ENSGALG00010016047	816	561	857	394
ENSGALG00010003834	15	0	4	1
ENSGALG00010000173	318	178	361	207
ENSGALG00010022800	58	53	62	22
ENSGALG00010006877	3226	4082	2503	1306
ENSGALG00010017803	1706	1077	1319	1096
ENSGALG00010003401	364	540	224	177
ENSGALG00010000061	21	10	22	5
ENSGALG00010023738	48	11	43	24
ENSGALG00010004385	48	26	27	15
ENSGALG00010001681	957	317	684	240
ENSGALG00010001756	460	199	403	205
ENSGALG00010003348	2450	1866	2015	1069
ENSGALG00010002916	21803	16898	21470	11365
ENSGALG00010001231	65	29	22	15
ENSGALG00010014626	930	548	871	413
ENSGALG00010029695	3026	2174	1668	1171
ENSGALG00010001427	3	7	4	0
ENSGALG00010019398	874	363	531	174
ENSGALG00010009330	2966	2483	3196	1820
ENSGALG00010028786	344	170	257	168
ENSGALG00010000687	1496	635	1468	763
ENSGALG00010012314	488	207	431	281
ENSGALG00010009137	969	378	760	503
ENSGALG00010024842	582	297	383	224
ENSGALG00010016988	904	663	1079	760
ENSGALG00010024149	11477	8616	10123	5956
ENSGALG00010002134	1548	1108	1338	630
ENSGALG00010018799	71	52	71	17
ENSGALG00010021728	4622	1590	4364	1522
ENSGALG00010001606	242	135	188	74
ENSGALG00010029666	3065	3048	3237	1571
ENSGALG00010000048	1170	679	1036	744
ENSGALG00010003775	1130	884	872	640
ENSGALG00010000150	367	172	406	214
ENSGALG00010021013	9685	3204	7146	2666
ENSGALG00010005467	2006	1074	1540	1026
ENSGALG00010025899	61	43	70	62
ENSGALG00010009658	981	377	941	405
ENSGALG00010004970	215	149	229	95
ENSGALG00010000124	279	170	265	182
ENSGALG00010006242	308	143	351	38
ENSGALG00010002693	5	3	5	5
ENSGALG00010000137	17	8	14	9
ENSGALG00010013760	607	299	668	293
ENSGALG00010009663	353	172	263	91
ENSGALG00010025962	13	6	4	3
ENSGALG00010025161	846	645	1043	578
ENSGALG00010000138	180	114	207	86
ENSGALG00010003583	4373	3418	3834	552
ENSGALG00010025506	1224	994	1034	609
ENSGALG00010000432	2311	1797	2434	1425
ENSGALG00010013440	2782	2464	2630	1173
ENSGALG00010021841	242	166	397	195
ENSGALG00010008063	4	7	1	1
ENSGALG00010003183	963	549	896	299
ENSGALG00010017463	9	2	4	9
ENSGALG00010027724	105	53	86	53
ENSGALG00010001411	3	0	2	0
ENSGALG00010000578	41	25	29	22
ENSGALG00010002884	127	117	139	155
ENSGALG00010025590	2212	2589	2766	1445
ENSGALG00010001133	746	464	691	405
ENSGALG00010002467	38	65	38	23
ENSGALG00010017552	502	349	474	300
ENSGALG00010021125	10206	5641	9413	4391
ENSGALG00010000810	1131	602	1338	638
ENSGALG00010005851	32	32	56	17
ENSGALG00010000188	98	19	8	49
ENSGALG00010005215	4627	4280	3179	1813
ENSGALG00010006627	555	455	608	385
ENSGALG00010001245	1897	785	1041	80
ENSGALG00010005180	2340	1359	2000	934
ENSGALG00010014317	2088	752	1707	672
ENSGALG00010000223	148	97	145	86
ENSGALG00010005265	140	66	103	59
ENSGALG00010003960	1520	1065	1297	421
ENSGALG00010012034	161	76	106	76
ENSGALG00010023834	3	3	2	0
ENSGALG00010003239	264	137	654	198
ENSGALG00010000149	962	586	1158	617
ENSGALG00010005473	80	55	164	46
ENSGALG00010021817	1134	553	873	389
ENSGALG00010006478	812	530	768	368
ENSGALG00010009616	93	36	83	46
ENSGALG00010006131	663	366	613	346
ENSGALG00010017034	875	604	744	518
ENSGALG00010006111	1395	836	1120	671
ENSGALG00010009202	23	23	17	17
ENSGALG00010021519	851	579	946	558
ENSGALG00010012669	233	107	233	95
ENSGALG00010000071	11	5	10	0
ENSGALG00010000441	263	336	182	95
ENSGALG00010002908	1056	658	1069	668
ENSGALG00010022222	340	175	289	141
ENSGALG00010016006	2750	1917	2187	1971
ENSGALG00010000229	7	4	15	35
ENSGALG00010024881	242	218	380	117
ENSGALG00010003364	111	95	108	56
ENSGALG00010029649	87	52	110	62
ENSGALG00010006821	113	53	111	61
ENSGALG00010004095	39	27	8	13
ENSGALG00010024651	3853	2648	5011	3842
ENSGALG00010005799	434	231	520	245
ENSGALG00010001285	293	285	310	196
ENSGALG00010017596	133	92	212	75
ENSGALG00010000033	58837	36705	59379	30999
ENSGALG00010012024	5180	3763	3474	1865
ENSGALG00010009141	1423	1045	1526	756
ENSGALG00010008443	23681	12301	26770	17156
ENSGALG00010017628	524	358	550	253
ENSGALG00010003254	201	170	77	77
ENSGALG00010004985	15	23	9	31
ENSGALG00010000391	303	86	353	7
ENSGALG00010002577	553	395	545	326
ENSGALG00010011178	3	0	0	4
ENSGALG00010013165	5317	3916	5093	2538
ENSGALG00010001692	1546	1002	1247	566
ENSGALG00010004237	1383	978	1252	747
ENSGALG00010021067	9	4	3	3
ENSGALG00010006188	6537	4627	6276	4079
ENSGALG00010020193	28	24	19	0
ENSGALG00010002919	9545	8414	8063	5304
ENSGALG00010013290	62	23	12	0
ENSGALG00010021214	838	562	729	469
ENSGALG00010008983	31	9	26	15
ENSGALG00010000254	14	4	8	3
ENSGALG00010002206	415	250	329	198
ENSGALG00010021065	1543	1221	1305	860
ENSGALG00010015876	4286	3095	3892	1780
ENSGALG00010000233	21	19	8	1
ENSGALG00010009326	1386	974	1174	673
ENSGALG00010023059	2006	942	1863	877
ENSGALG00010009115	673	371	597	299
ENSGALG00010001935	790	394	672	271
ENSGALG00010005915	1195	845	1063	575
ENSGALG00010013431	671	304	706	323
ENSGALG00010017774	997	763	974	563
ENSGALG00010015443	786	431	399	220
ENSGALG00010008402	15	6	17	15
ENSGALG00010021010	731	475	646	405
ENSGALG00010010979	2	0	8	0
ENSGALG00010001506	14	9	9	4
ENSGALG00010003717	584	370	567	284
ENSGALG00010012930	1824	1345	1478	769
ENSGALG00010028800	5	2	7	2
ENSGALG00010027527	16	1	10	6
ENSGALG00010011907	325	431	355	123
ENSGALG00010009498	390	283	406	190
ENSGALG00010003356	31424	12405	20645	13256
ENSGALG00010001856	139	46	162	37
ENSGALG00010029263	3436	2147	2645	1224
ENSGALG00010028692	440	236	378	184
ENSGALG00010000457	930	494	730	511
ENSGALG00010011129	311	189	391	262
ENSGALG00010019697	1887	1405	2161	1705
ENSGALG00010020701	870	511	768	373
ENSGALG00010000360	4	0	8	12
ENSGALG00010002196	1407	848	1244	683
ENSGALG00010027471	1390	1067	1539	1011
ENSGALG00010011937	0	3	4	1
ENSGALG00010013409	2490	1234	3739	1606
ENSGALG00010021807	11067	6217	11722	5313
ENSGALG00010008444	40	14	73	47
ENSGALG00010029199	1065	580	914	484
ENSGALG00010015076	259	177	165	104
ENSGALG00010017047	5	6	2	0
ENSGALG00010018397	205	100	225	183
ENSGALG00010005575	117	19	208	13
ENSGALG00010000712	48	30	32	4
ENSGALG00010009467	440	153	273	19
ENSGALG00010000466	613	693	511	325
ENSGALG00010004746	7273	3914	11145	6804
ENSGALG00010006657	1147	603	974	353
ENSGALG00010018342	3342	1437	2786	1092
ENSGALG00010029621	1218	781	1112	562
ENSGALG00010025554	125	68	103	86
ENSGALG00010007339	4048	3636	3051	1664
ENSGALG00010022251	62	35	47	152
ENSGALG00010005296	3116	1614	2183	801
ENSGALG00010005891	523	257	398	230
ENSGALG00010010867	3859	1620	4053	2687
ENSGALG00010020328	140	57	80	16
ENSGALG00010008339	459	214	324	150
ENSGALG00010015618	12114	8411	13429	6663
ENSGALG00010017576	59	29	44	18
ENSGALG00010001130	5	1	3	1
ENSGALG00010024545	359	290	410	261
ENSGALG00010017598	1300	1276	1136	690
ENSGALG00010029306	119	101	167	43
ENSGALG00010000471	579	273	482	295
ENSGALG00010005425	3	0	3	0
ENSGALG00010006341	2	0	3	0
ENSGALG00010001193	129	71	125	40
ENSGALG00010008893	136	111	65	13
ENSGALG00010009157	503	289	524	283
ENSGALG00010000176	140	23	115	24
ENSGALG00010022069	988	707	1000	690
ENSGALG00010003520	1	2	14	2
ENSGALG00010012094	0	2	2	0
ENSGALG00010006227	894	546	767	350
ENSGALG00010011480	589	321	407	226
ENSGALG00010017603	327	126	295	16
ENSGALG00010009208	574	329	535	375
ENSGALG00010028501	1447	1112	1160	842
ENSGALG00010006854	13	3	11	1
ENSGALG00010008183	238	84	235	111
ENSGALG00010003022	29317	19773	28790	27007
ENSGALG00010001531	49	20	39	105
ENSGALG00010003324	6512	2682	4528	2841
ENSGALG00010000820	193	51	269	32
ENSGALG00010002466	164	291	160	105
ENSGALG00010004076	1163	976	1393	1037
ENSGALG00010006602	5	4	1	1
ENSGALG00010013994	17	10	7	0
ENSGALG00010000495	43	40	18	5
ENSGALG00010004307	29279	18944	30148	19546
ENSGALG00010002441	2502	1968	2270	1461
ENSGALG00010002281	2615	2121	2092	889
ENSGALG00010017367	76	35	56	26
ENSGALG00010001510	1329	537	1447	680
ENSGALG00010007028	149	131	159	74
ENSGALG00010014162	40	23	21	11
ENSGALG00010006682	553	352	434	188
ENSGALG00010001458	108	57	94	47
ENSGALG00010016812	324	279	207	109
ENSGALG00010014762	4204	3995	3433	2152
ENSGALG00010001115	10029	5508	8125	3091
ENSGALG00010011879	6	4	2	5
ENSGALG00010001957	946	581	1318	942
ENSGALG00010017201	1377	973	1520	748
ENSGALG00010017352	2297	1919	2157	974
ENSGALG00010002431	218	113	176	104
ENSGALG00010003803	559	194	489	209
ENSGALG00010002838	28	1	9	14
ENSGALG00010008169	11	17	9	2
ENSGALG00010006039	1971	1110	1833	816
ENSGALG00010021043	12	2	5	0
ENSGALG00010012329	228	69	211	98
ENSGALG00010016947	15607	7713	13795	7375
ENSGALG00010002913	54	28	45	22
ENSGALG00010014515	1217	317	714	267
ENSGALG00010000326	723	686	839	564
ENSGALG00010001208	6	6	8	0
ENSGALG00010011311	2842	1421	2552	1474
ENSGALG00010002361	1890	1292	1615	714
ENSGALG00010003170	1692	1172	1750	1066
ENSGALG00010020730	1432	908	1437	991
ENSGALG00010005645	1936	846	1347	659
ENSGALG00010010713	1659	1107	1836	724
ENSGALG00010003804	6044	4046	7126	2669
ENSGALG00010009472	603	310	602	271
ENSGALG00010009477	357	134	392	162
ENSGALG00010012229	21	17	17	10
ENSGALG00010024080	1162	712	1015	409
ENSGALG00010012464	91	64	70	26
ENSGALG00010005314	1458	942	1454	462
ENSGALG00010004641	851	491	797	443
ENSGALG00010015158	751	528	775	601
ENSGALG00010018434	127	100	122	78
ENSGALG00010004855	1465	693	1320	450
ENSGALG00010000555	1762	1122	2009	1228
ENSGALG00010010496	409	244	490	364
ENSGALG00010015764	581	463	453	313
ENSGALG00010006528	303	192	407	270
ENSGALG00010004340	155	115	81	101
ENSGALG00010020657	1092	767	1315	824
ENSGALG00010007880	134	76	117	30
ENSGALG00010009078	17	4	25	10
ENSGALG00010016529	947	419	770	329
ENSGALG00010001456	154	118	204	101
ENSGALG00010000805	177	101	224	86
ENSGALG00010025737	241	128	294	167
ENSGALG00010001499	1156	925	1183	470
ENSGALG00010002707	5	0	5	0
ENSGALG00010009643	2160	1540	2599	1377
ENSGALG00010010288	958	546	1169	553
ENSGALG00010014965	1194	486	1136	389
ENSGALG00010029619	211	100	212	121
ENSGALG00010012550	308	246	308	201
ENSGALG00010025983	707	395	729	408
ENSGALG00010002274	55	39	58	0
ENSGALG00010001914	33	15	23	7
ENSGALG00010001842	6	5	8	6
ENSGALG00010002628	3666	2490	3277	2172
ENSGALG00010029545	1143	801	1609	408
ENSGALG00010006506	621	283	352	346
ENSGALG00010008699	468	247	465	210
ENSGALG00010000574	3085	1962	2953	1577
ENSGALG00010002368	1118	774	825	453
ENSGALG00010000295	2	5	13	0
ENSGALG00010008051	677	539	689	277
ENSGALG00010017735	20	3	19	4
ENSGALG00010009256	1623	1451	1046	520
ENSGALG00010003790	443	205	406	171
ENSGALG00010017143	164	74	66	17
